map,scen_file,num_agents,timeout_s,runtime,#high-level expanded,#high-level generated,#low-level expanded,#low-level generated,solution cost,min f value,root g value,root f value,#adopt bypasses,standard conflicts,rectangle conflicts,corridor conflicts,target conflicts,mutex conflicts,#merge MDDs,#solve 2 agents,#memoization,runtime of building heuristic graph,runtime of solving MVC,runtime of detecting conflicts,runtime of rectangle conflicts,runtime of corridor conflicts,runtime of mutex conflicts,runtime of building MDDs,runtime of building constraint tables,runtime of building CATs,runtime of path finding,runtime of generating child nodes,preprocessing runtime,solver name,instance name
empty-32-32,empty-16-16-random-10-x2,30,300,0.002379,3,5,989,4432,657,657,654,657,1,0,0,1,1,0,0,9,0,0.001173,1.5e-05,3.1e-05,3.1e-05,2.2e-05,0,0.000185,0,5.3e-05,0.000189,0.00021,0.002723,WDG+GR+GC+T+BP with AStar,benchmarks/empty-32-32/scenarios_x2/empty-16-16-random-10-x2.scen:
empty-32-32,empty-16-16-random-11-x2,30,300,0.001386,2,3,752,3462,568,568,568,568,1,0,0,0,1,0,0,3,0,0.000468,6e-06,2.3e-05,1.1e-05,3e-06,0,0.000176,0,3.3e-05,0.000126,0.000136,0.002774,WDG+GR+GC+T+BP with AStar,benchmarks/empty-32-32/scenarios_x2/empty-16-16-random-11-x2.scen:
empty-32-32,empty-16-16-random-12-x2,30,300,0.002587,2,3,1102,4972,674,674,672,674,5,0,0,1,0,0,0,9,0,0.001129,8e-06,3.5e-05,3.3e-05,2e-05,0,0.000381,0,6.6e-05,0.000267,0.000293,0.002838,WDG+GR+GC+T+BP with AStar,benchmarks/empty-32-32/scenarios_x2/empty-16-16-random-12-x2.scen:
empty-32-32,empty-16-16-random-13-x2,30,300,0.002325,2,3,1038,4803,682,682,682,682,6,0,0,0,1,0,0,7,0,0.000913,5e-06,3.5e-05,8e-06,3e-06,0,0.000421,2e-06,5.6e-05,0.000253,0.000271,0.002806,WDG+GR+GC+T+BP with AStar,benchmarks/empty-32-32/scenarios_x2/empty-16-16-random-13-x2.scen:
empty-32-32,empty-16-16-random-14-x2,30,300,0.002464,3,5,1188,5076,645,645,642,645,5,0,1,0,1,0,0,9,0,0.001076,1.4e-05,3.2e-05,9.3e-05,3e-06,0,0.000231,3e-06,5.2e-05,0.000269,0.000291,0.002805,WDG+GR+GC+T+BP with AStar,benchmarks/empty-32-32/scenarios_x2/empty-16-16-random-14-x2.scen:
empty-32-32,empty-16-16-random-15-x2,30,300,0.001645,3,5,1079,4597,656,656,654,656,1,0,2,0,0,0,0,4,0,0.000513,1e-05,2.6e-05,6.6e-05,4e-06,0,9.1e-05,3e-06,3.5e-05,0.000217,0.00023,0.002918,WDG+GR+GC+T+BP with AStar,benchmarks/empty-32-32/scenarios_x2/empty-16-16-random-15-x2.scen:
empty-32-32,empty-16-16-random-16-x2,30,300,0.001373,2,3,852,3773,573,573,572,573,3,0,1,0,0,0,0,5,0,0.000381,6e-06,2.5e-05,3.1e-05,3e-06,0,0.000101,4e-06,2.9e-05,0.000154,0.000166,0.002804,WDG+GR+GC+T+BP with AStar,benchmarks/empty-32-32/scenarios_x2/empty-16-16-random-16-x2.scen:
empty-32-32,empty-16-16-random-17-x2,30,300,0.002533,4,9,1516,6317,730,730,726,730,2,1,0,0,3,0,0,7,0,0.000984,1.3e-05,3.8e-05,0,3e-06,0,0.000242,2e-06,6.5e-05,0.000324,0.000351,0.002786,WDG+GR+GC+T+BP with AStar,benchmarks/empty-32-32/scenarios_x2/empty-16-16-random-17-x2.scen:
empty-32-32,empty-16-16-random-18-x2,30,300,0.003853,2,5,1115,4979,659,659,658,659,4,1,0,0,1,0,0,9,0,0.002089,7e-06,3.4e-05,0.000137,4e-06,0,0.00048,1e-06,8.2e-05,0.00028,0.0003,0.002702,WDG+GR+GC+T+BP with AStar,benchmarks/empty-32-32/scenarios_x2/empty-16-16-random-18-x2.scen:
empty-32-32,empty-16-16-random-19-x2,30,300,0.003524,2,3,1510,6127,727,727,726,727,4,0,1,0,0,0,0,11,0,0.001779,7e-06,3.8e-05,5.7e-05,2e-06,0,0.000381,1e-06,7.4e-05,0.000355,0.000377,0.002807,WDG+GR+GC+T+BP with AStar,benchmarks/empty-32-32/scenarios_x2/empty-16-16-random-19-x2.scen:
empty-32-32,empty-16-16-random-1-x2,30,300,0.00123,2,3,799,3532,570,570,570,570,2,0,0,0,1,0,0,3,0,0.000312,6e-06,2.2e-05,1.8e-05,1e-06,0,0.000134,1e-06,3.8e-05,9.6e-05,0.000106,0.002718,WDG+GR+GC+T+BP with AStar,benchmarks/empty-32-32/scenarios_x2/empty-16-16-random-1-x2.scen:
empty-32-32,empty-16-16-random-20-x2,30,300,0.003088,4,7,1527,6299,693,693,688,693,4,0,1,0,2,0,0,14,0,0.001334,1.4e-05,3.9e-05,3.6e-05,2e-06,0,0.000366,2e-06,7.8e-05,0.000454,0.000487,0.002794,WDG+GR+GC+T+BP with AStar,benchmarks/empty-32-32/scenarios_x2/empty-16-16-random-20-x2.scen:
empty-32-32,empty-16-16-random-21-x2,30,300,0.015108,17,33,3167,13165,709,709,706,708,16,12,3,0,2,0,0,21,6,0.01097,4.7e-05,9.8e-05,0.000263,5e-06,0,0.000704,1.1e-05,0.000644,0.002096,0.002222,0.002734,WDG+GR+GC+T+BP with AStar,benchmarks/empty-32-32/scenarios_x2/empty-16-16-random-21-x2.scen:
empty-32-32,empty-16-16-random-22-x2,30,300,0.002838,3,5,1250,5448,651,651,650,651,5,0,1,0,1,0,0,9,0,0.001116,7e-06,3.4e-05,6e-05,3e-06,0,0.000466,0,0.000105,0.000432,0.000463,0.002774,WDG+GR+GC+T+BP with AStar,benchmarks/empty-32-32/scenarios_x2/empty-16-16-random-22-x2.scen:
empty-32-32,empty-16-16-random-23-x2,30,300,0.002092,3,5,1040,4610,658,658,656,658,4,0,0,0,2,0,0,7,0,0.00082,9e-06,3.4e-05,2.9e-05,2e-06,0,0.00023,3e-06,6.8e-05,0.000256,0.00028,0.002754,WDG+GR+GC+T+BP with AStar,benchmarks/empty-32-32/scenarios_x2/empty-16-16-random-23-x2.scen:
empty-32-32,empty-16-16-random-24-x2,30,300,0.012764,17,33,5121,18954,676,676,672,675,9,6,1,1,8,0,0,35,16,0.006608,5.5e-05,9.1e-05,0.00022,7.5e-05,0,0.001768,1.6e-05,0.000619,0.002902,0.003019,0.002868,WDG+GR+GC+T+BP with AStar,benchmarks/empty-32-32/scenarios_x2/empty-16-16-random-24-x2.scen:
empty-32-32,empty-16-16-random-25-x2,30,300,0.001898,2,3,984,4487,681,681,680,681,4,0,1,0,0,0,0,6,0,0.000676,6e-06,2.9e-05,2.6e-05,2e-06,0,0.00027,1e-06,4.1e-05,0.000168,0.000184,0.002827,WDG+GR+GC+T+BP with AStar,benchmarks/empty-32-32/scenarios_x2/empty-16-16-random-25-x2.scen:
empty-32-32,empty-16-16-random-2-x2,30,300,0.001696,2,3,956,4419,694,694,694,694,2,0,0,0,1,0,0,3,0,0.000503,5e-06,2.6e-05,2.7e-05,3e-06,0,0.000255,1e-06,4.7e-05,0.000157,0.000168,0.002744,WDG+GR+GC+T+BP with AStar,benchmarks/empty-32-32/scenarios_x2/empty-16-16-random-2-x2.scen:
empty-32-32,empty-16-16-random-3-x2,30,300,0.003044,2,3,1517,6398,751,751,750,751,6,0,1,0,0,0,0,9,0,0.001253,6e-06,3.6e-05,3.6e-05,4e-06,0,0.000454,2e-06,6.4e-05,0.000377,0.000402,0.002755,WDG+GR+GC+T+BP with AStar,benchmarks/empty-32-32/scenarios_x2/empty-16-16-random-3-x2.scen:
empty-32-32,empty-16-16-random-4-x2,30,300,0.00189,2,3,995,4551,692,692,692,692,3,0,0,0,1,0,0,4,0,0.000628,6e-06,2.8e-05,1e-05,1e-06,0,0.000316,0,3.8e-05,0.000161,0.000175,0.00276,WDG+GR+GC+T+BP with AStar,benchmarks/empty-32-32/scenarios_x2/empty-16-16-random-4-x2.scen:
empty-32-32,empty-16-16-random-5-x2,30,300,0.00149,2,3,941,4348,722,722,722,722,2,0,0,0,1,0,0,3,0,0.000378,6e-06,2.7e-05,0,4e-06,0,0.000195,1e-06,4.3e-05,0.000132,0.000145,0.002803,WDG+GR+GC+T+BP with AStar,benchmarks/empty-32-32/scenarios_x2/empty-16-16-random-5-x2.scen:
empty-32-32,empty-16-16-random-6-x2,30,300,0.003522,2,3,1176,5298,705,705,704,705,4,0,1,0,0,0,0,16,0,0.001875,9e-06,3.9e-05,8.9e-05,5e-06,0,0.000428,1e-06,6.5e-05,0.000283,0.00031,0.002797,WDG+GR+GC+T+BP with AStar,benchmarks/empty-32-32/scenarios_x2/empty-16-16-random-6-x2.scen:
empty-32-32,empty-16-16-random-7-x2,30,300,0.000766,1,3,683,3150,594,594,594,594,0,0,0,0,1,0,0,1,0,7.9e-05,3e-06,2.1e-05,0,1e-06,0,2.3e-05,0,1.2e-05,4.2e-05,4.8e-05,0.002727,WDG+GR+GC+T+BP with AStar,benchmarks/empty-32-32/scenarios_x2/empty-16-16-random-7-x2.scen:
empty-32-32,empty-16-16-random-8-x2,30,300,0.002709,4,7,1444,5867,581,581,580,581,5,0,0,0,3,0,0,9,0,0.001035,9e-06,3.6e-05,3.3e-05,4e-06,0,0.000378,3e-06,0.000128,0.000479,0.000514,0.002818,WDG+GR+GC+T+BP with AStar,benchmarks/empty-32-32/scenarios_x2/empty-16-16-random-8-x2.scen:
empty-32-32,empty-16-16-random-9-x2,30,300,0.001496,2,3,932,4210,683,683,682,683,2,0,0,0,1,0,0,3,0,0.000444,6e-06,2.6e-05,0,2e-06,0,0.000193,1e-06,2.9e-05,0.000111,0.000123,0.002831,WDG+GR+GC+T+BP with AStar,benchmarks/empty-32-32/scenarios_x2/empty-16-16-random-9-x2.scen:
empty-32-32,empty-16-16-random-10-x2,40,300,0.004507,4,9,1469,6430,876,876,872,875,3,2,0,1,1,0,0,14,0,0.002395,4.8e-05,6.7e-05,9.9e-05,4.4e-05,0,0.00025,1e-06,0.000114,0.000372,0.000405,0.00412,WDG+GR+GC+T+BP with AStar,benchmarks/empty-32-32/scenarios_x2/empty-16-16-random-10-x2.scen:
empty-32-32,empty-16-16-random-11-x2,40,300,0.003149,2,5,1184,5412,823,823,822,823,2,1,0,0,1,0,0,7,0,0.001711,8e-06,4.4e-05,2.8e-05,3e-06,0,0.000277,2e-06,6.3e-05,0.000248,0.000269,0.003954,WDG+GR+GC+T+BP with AStar,benchmarks/empty-32-32/scenarios_x2/empty-16-16-random-11-x2.scen:
empty-32-32,empty-16-16-random-12-x2,40,300,0.004628,7,13,2000,8321,911,911,908,911,6,4,0,1,1,0,0,18,0,0.002112,2.9e-05,7.4e-05,6.6e-05,2.1e-05,0,0.000605,5e-06,0.000179,0.000693,0.000753,0.003928,WDG+GR+GC+T+BP with AStar,benchmarks/empty-32-32/scenarios_x2/empty-16-16-random-12-x2.scen:
empty-32-32,empty-16-16-random-13-x2,40,300,0.003366,2,3,1565,6893,893,893,892,893,9,0,1,0,0,0,0,11,0,0.001324,8e-06,5.4e-05,3.1e-05,2e-06,0,0.000543,2e-06,8.9e-05,0.000449,0.000486,0.003912,WDG+GR+GC+T+BP with AStar,benchmarks/empty-32-32/scenarios_x2/empty-16-16-random-13-x2.scen:
empty-32-32,empty-16-16-random-14-x2,40,300,0.003351,3,5,1981,7913,863,863,860,863,7,0,1,0,1,0,0,11,0,0.001246,1.7e-05,5.7e-05,0.000107,3e-06,0,0.000297,0,0.000105,0.000652,0.000689,0.003927,WDG+GR+GC+T+BP with AStar,benchmarks/empty-32-32/scenarios_x2/empty-16-16-random-14-x2.scen:
empty-32-32,empty-16-16-random-15-x2,40,300,0.003209,5,9,1802,7706,916,916,914,916,4,0,2,0,2,0,0,9,0,0.001147,1.8e-05,5.9e-05,6.8e-05,1e-06,0,0.000353,4e-06,0.000115,0.000574,0.000618,0.003937,WDG+GR+GC+T+BP with AStar,benchmarks/empty-32-32/scenarios_x2/empty-16-16-random-15-x2.scen:
empty-32-32,empty-16-16-random-16-x2,40,300,0.002554,2,3,1205,5319,699,699,698,699,7,0,1,0,0,0,0,15,0,0.001098,7e-06,4.7e-05,3.7e-05,3e-06,0,0.000243,3e-06,6.2e-05,0.000314,0.000348,0.003984,WDG+GR+GC+T+BP with AStar,benchmarks/empty-32-32/scenarios_x2/empty-16-16-random-16-x2.scen:
empty-32-32,empty-16-16-random-17-x2,40,300,0.004572,5,11,2377,9630,969,969,964,969,4,1,3,0,1,0,0,15,0,0.002085,2.7e-05,6.2e-05,8.6e-05,2e-06,0,0.00042,4e-06,9.7e-05,0.000707,0.000753,0.003853,WDG+GR+GC+T+BP with AStar,benchmarks/empty-32-32/scenarios_x2/empty-16-16-random-17-x2.scen:
empty-32-32,empty-16-16-random-18-x2,40,300,0.004097,2,5,1454,6430,898,898,896,898,5,1,1,0,0,0,0,11,0,0.002228,7e-06,5.4e-05,0.000147,3e-06,0,0.000379,3e-06,6.5e-05,0.000294,0.000322,0.003863,WDG+GR+GC+T+BP with AStar,benchmarks/empty-32-32/scenarios_x2/empty-16-16-random-18-x2.scen:
empty-32-32,empty-16-16-random-19-x2,40,300,0.005171,3,5,2284,9137,984,984,982,984,5,0,2,0,0,0,0,15,0,0.002614,1e-05,5.3e-05,8.7e-05,5e-06,0,0.000513,3e-06,0.000134,0.000662,0.000691,0.00397,WDG+GR+GC+T+BP with AStar,benchmarks/empty-32-32/scenarios_x2/empty-16-16-random-19-x2.scen:
empty-32-32,empty-16-16-random-1-x2,40,300,0.005984,10,19,2874,11173,842,842,842,842,6,5,3,0,1,0,0,17,0,0.002561,3.9e-05,8e-05,0.000166,2e-06,0,0.000633,7e-06,0.000308,0.001433,0.001508,0.003939,WDG+GR+GC+T+BP with AStar,benchmarks/empty-32-32/scenarios_x2/empty-16-16-random-1-x2.scen:
empty-32-32,empty-16-16-random-20-x2,40,300,0.00578,7,13,2537,10314,914,914,908,914,6,1,2,0,3,0,0,22,0,0.002561,2.7e-05,7.8e-05,0.000126,3e-06,0,0.00085,4e-06,0.000193,0.000973,0.001041,0.003922,WDG+GR+GC+T+BP with AStar,benchmarks/empty-32-32/scenarios_x2/empty-16-16-random-20-x2.scen:
empty-32-32,empty-16-16-random-21-x2,40,300,0.015191,18,33,3495,14682,921,921,918,920,19,12,3,0,2,0,0,25,6,0.010528,7.1e-05,0.000138,0.000293,9e-06,0,0.000843,2.2e-05,0.000615,0.002071,0.002228,0.00384,WDG+GR+GC+T+BP with AStar,benchmarks/empty-32-32/scenarios_x2/empty-16-16-random-21-x2.scen:
empty-32-32,empty-16-16-random-22-x2,40,300,0.005031,5,9,1923,8366,856,856,854,856,11,1,1,0,2,0,0,17,0,0.002403,1.8e-05,7.4e-05,7.1e-05,4e-06,0,0.000716,5e-06,0.000189,0.000758,0.000826,0.003917,WDG+GR+GC+T+BP with AStar,benchmarks/empty-32-32/scenarios_x2/empty-16-16-random-22-x2.scen:
empty-32-32,empty-16-16-random-23-x2,40,300,0.002919,2,3,1402,6310,882,882,880,882,8,0,0,0,1,0,0,10,0,0.001162,9e-06,5.2e-05,4.5e-05,4e-06,0,0.000348,2e-06,7.6e-05,0.000324,0.000356,0.003952,WDG+GR+GC+T+BP with AStar,benchmarks/empty-32-32/scenarios_x2/empty-16-16-random-23-x2.scen:
empty-32-32,empty-16-16-random-24-x2,40,300,0.023856,30,61,8122,30751,886,886,882,885,21,26,1,0,3,0,0,91,27,0.012949,0.000153,0.000221,0.000683,0.000238,0,0.002785,3e-05,0.001173,0.0053,0.005582,0.00403,WDG+GR+GC+T+BP with AStar,benchmarks/empty-32-32/scenarios_x2/empty-16-16-random-24-x2.scen:
empty-32-32,empty-16-16-random-25-x2,40,300,0.006323,4,7,1762,7612,858,858,854,858,6,0,1,0,2,0,0,16,0,0.004053,1.4e-05,6.1e-05,5.1e-05,4e-06,0,0.000572,5e-06,0.000144,0.000563,0.000611,0.003785,WDG+GR+GC+T+BP with AStar,benchmarks/empty-32-32/scenarios_x2/empty-16-16-random-25-x2.scen:
empty-32-32,empty-16-16-random-2-x2,40,300,0.003651,2,3,1600,7101,937,937,936,937,8,0,1,0,0,0,0,13,0,0.001595,1e-05,5.3e-05,6.8e-05,2e-06,0,0.000501,3e-06,7.9e-05,0.000374,0.000408,0.003907,WDG+GR+GC+T+BP with AStar,benchmarks/empty-32-32/scenarios_x2/empty-16-16-random-2-x2.scen:
empty-32-32,empty-16-16-random-3-x2,40,300,0.005163,2,3,2556,10565,955,955,954,955,13,0,1,0,0,0,0,16,0,0.00199,8e-06,7.7e-05,0.000104,2e-06,0,0.000889,2e-06,0.000146,0.000957,0.001025,0.004007,WDG+GR+GC+T+BP with AStar,benchmarks/empty-32-32/scenarios_x2/empty-16-16-random-3-x2.scen:
empty-32-32,empty-16-16-random-4-x2,40,300,0.00381,3,5,1821,7809,944,944,942,944,8,1,0,0,1,0,0,13,0,0.001467,1.3e-05,6.2e-05,6.1e-05,3e-06,0,0.000599,3e-06,0.000133,0.000567,0.000608,0.003927,WDG+GR+GC+T+BP with AStar,benchmarks/empty-32-32/scenarios_x2/empty-16-16-random-4-x2.scen:
empty-32-32,empty-16-16-random-5-x2,40,300,0.00293,4,7,1695,7312,933,933,930,933,4,0,0,0,3,0,0,8,0,0.00109,1.3e-05,5.5e-05,0,6e-06,0,0.000323,2e-06,8.3e-05,0.00038,0.000414,0.00397,WDG+GR+GC+T+BP with AStar,benchmarks/empty-32-32/scenarios_x2/empty-16-16-random-5-x2.scen:
empty-32-32,empty-16-16-random-6-x2,40,300,0.005742,5,9,2074,8849,930,930,926,930,7,0,2,0,2,0,0,25,0,0.003086,2.3e-05,7.4e-05,0.00013,4e-06,0,0.000571,4e-06,0.000143,0.000711,0.00077,0.003871,WDG+GR+GC+T+BP with AStar,benchmarks/empty-32-32/scenarios_x2/empty-16-16-random-6-x2.scen:
empty-32-32,empty-16-16-random-7-x2,40,300,0.002038,3,5,1231,5399,790,790,788,790,2,0,2,0,0,0,0,4,0,0.000611,1.4e-05,4.3e-05,6.9e-05,1e-06,0,0.000213,2e-06,4.1e-05,0.000246,0.000265,0.003963,WDG+GR+GC+T+BP with AStar,benchmarks/empty-32-32/scenarios_x2/empty-16-16-random-7-x2.scen:
empty-32-32,empty-16-16-random-8-x2,40,300,0.004153,5,9,1895,7695,779,779,778,779,7,0,0,0,4,0,0,15,0,0.001785,1.6e-05,6.4e-05,4.7e-05,4e-06,0,0.000605,4e-06,0.000172,0.000689,0.000742,0.004032,WDG+GR+GC+T+BP with AStar,benchmarks/empty-32-32/scenarios_x2/empty-16-16-random-8-x2.scen:
empty-32-32,empty-16-16-random-9-x2,40,300,0.003823,4,7,1761,7586,857,857,856,857,8,1,0,0,2,0,0,13,0,0.001622,1.3e-05,6.8e-05,2.1e-05,9e-06,0,0.000577,0,0.000105,0.000518,0.000577,0.004235,WDG+GR+GC+T+BP with AStar,benchmarks/empty-32-32/scenarios_x2/empty-16-16-random-9-x2.scen:
empty-32-32,empty-16-16-random-10-x2,50,300,0.007643,7,15,2824,11718,1085,1085,1080,1084,11,3,1,1,2,0,0,24,0,0.004119,6.7e-05,0.000139,0.000106,2.6e-05,0,0.00064,1e-05,0.000252,0.001153,0.001274,0.004651,WDG+GR+GC+T+BP with AStar,benchmarks/empty-32-32/scenarios_x2/empty-16-16-random-10-x2.scen:
empty-32-32,empty-16-16-random-11-x2,50,300,0.006869,5,9,2624,10687,1053,1053,1050,1053,7,1,2,0,1,0,0,17,0,0.003522,2.9e-05,9.4e-05,0.00018,7e-06,0,0.000748,5e-06,0.00019,0.001001,0.001068,0.00461,WDG+GR+GC+T+BP with AStar,benchmarks/empty-32-32/scenarios_x2/empty-16-16-random-11-x2.scen:
empty-32-32,empty-16-16-random-12-x2,50,300,0.006116,5,9,2578,10777,1112,1112,1106,1111,11,0,2,1,1,0,0,24,0,0.002779,3.3e-05,0.0001,0.000138,2.1e-05,0,0.000771,4e-06,0.000143,0.000878,0.000954,0.004763,WDG+GR+GC+T+BP with AStar,benchmarks/empty-32-32/scenarios_x2/empty-16-16-random-12-x2.scen:
empty-32-32,empty-16-16-random-13-x2,50,300,0.005655,3,5,2417,10454,1187,1187,1186,1187,12,0,1,0,1,0,0,19,0,0.002493,1.8e-05,9.5e-05,4e-05,5e-06,0,0.000826,4e-06,0.00017,0.000801,0.000876,0.004553,WDG+GR+GC+T+BP with AStar,benchmarks/empty-32-32/scenarios_x2/empty-16-16-random-13-x2.scen:
empty-32-32,empty-16-16-random-14-x2,50,300,0.004623,3,5,2377,9730,1049,1049,1046,1049,12,0,1,0,1,0,0,18,0,0.001928,2.3e-05,8.8e-05,0.000109,5e-06,0,0.00046,5e-06,0.000155,0.000719,0.000783,0.004543,WDG+GR+GC+T+BP with AStar,benchmarks/empty-32-32/scenarios_x2/empty-16-16-random-14-x2.scen:
empty-32-32,empty-16-16-random-15-x2,50,300,0.005211,5,9,2521,10748,1180,1180,1176,1180,8,0,2,0,2,0,0,17,0,0.002109,2.8e-05,9.6e-05,7.1e-05,4e-06,0,0.000668,6e-06,0.000178,0.000861,0.000933,0.004557,WDG+GR+GC+T+BP with AStar,benchmarks/empty-32-32/scenarios_x2/empty-16-16-random-15-x2.scen:
empty-32-32,empty-16-16-random-16-x2,50,300,0.003521,2,3,1485,6609,873,873,872,873,9,0,1,0,0,0,0,19,0,0.001659,9e-06,7.2e-05,4.4e-05,3e-06,0,0.000339,2e-06,7.2e-05,0.00035,0.000401,0.004738,WDG+GR+GC+T+BP with AStar,benchmarks/empty-32-32/scenarios_x2/empty-16-16-random-16-x2.scen:
empty-32-32,empty-16-16-random-17-x2,50,300,0.005225,7,13,2861,11714,1184,1184,1178,1184,6,1,3,0,2,0,0,16,0,0.002132,3.5e-05,9.3e-05,9.1e-05,4e-06,0,0.000509,3e-06,0.00014,0.00089,0.000968,0.004503,WDG+GR+GC+T+BP with AStar,benchmarks/empty-32-32/scenarios_x2/empty-16-16-random-17-x2.scen:
empty-32-32,empty-16-16-random-18-x2,50,300,0.005723,2,5,1853,8196,1108,1108,1106,1108,8,1,1,0,0,0,0,18,0,0.003166,1.1e-05,8.1e-05,0.000198,5e-06,0,0.000593,2e-06,0.000107,0.000404,0.000452,0.004537,WDG+GR+GC+T+BP with AStar,benchmarks/empty-32-32/scenarios_x2/empty-16-16-random-18-x2.scen:
empty-32-32,empty-16-16-random-19-x2,50,300,0.007885,6,11,3456,13569,1222,1222,1218,1222,8,1,4,0,0,0,0,24,0,0.003895,2.8e-05,9.8e-05,0.000218,5e-06,0,0.000808,6e-06,0.000194,0.001179,0.001261,0.004606,WDG+GR+GC+T+BP with AStar,benchmarks/empty-32-32/scenarios_x2/empty-16-16-random-19-x2.scen:
empty-32-32,empty-16-16-random-1-x2,50,300,0.016039,25,49,7168,26749,1005,1005,1004,1005,11,19,3,0,2,0,0,45,1,0.00784,0.000141,0.000186,0.000359,1e-05,0,0.001504,2.6e-05,0.000989,0.004537,0.004739,0.004562,WDG+GR+GC+T+BP with AStar,benchmarks/empty-32-32/scenarios_x2/empty-16-16-random-1-x2.scen:
empty-32-32,empty-16-16-random-20-x2,50,300,0.006121,7,13,2936,11915,1152,1152,1146,1152,6,1,2,0,3,0,0,22,0,0.002446,4.2e-05,0.000106,0.000149,8e-06,0,0.000815,7e-06,0.000185,0.001031,0.001113,0.004621,WDG+GR+GC+T+BP with AStar,benchmarks/empty-32-32/scenarios_x2/empty-16-16-random-20-x2.scen:
empty-32-32,empty-16-16-random-21-x2,50,300,0.016592,18,33,4080,17331,1165,1165,1162,1164,24,12,3,0,2,0,0,30,8,0.010936,0.000107,0.000192,0.00031,1.1e-05,0,0.001018,1.5e-05,0.00071,0.002338,0.00256,0.004527,WDG+GR+GC+T+BP with AStar,benchmarks/empty-32-32/scenarios_x2/empty-16-16-random-21-x2.scen:
empty-32-32,empty-16-16-random-22-x2,50,300,0.007154,6,11,2606,10694,1070,1070,1066,1070,9,0,4,0,1,0,0,22,0,0.003539,3.4e-05,0.000101,0.000211,6e-06,0,0.00088,7e-06,0.000207,0.001043,0.00113,0.004666,WDG+GR+GC+T+BP with AStar,benchmarks/empty-32-32/scenarios_x2/empty-16-16-random-22-x2.scen:
empty-32-32,empty-16-16-random-23-x2,50,300,0.00468,4,7,1939,8453,1077,1077,1074,1077,9,0,1,0,2,0,0,18,0,0.002115,2.3e-05,8.6e-05,0.000105,8e-06,0,0.000497,1e-06,0.000133,0.000566,0.000626,0.004678,WDG+GR+GC+T+BP with AStar,benchmarks/empty-32-32/scenarios_x2/empty-16-16-random-23-x2.scen:
empty-32-32,empty-16-16-random-24-x2,50,300,0.024057,28,52,7882,29599,1044,1044,1038,1044,25,13,5,0,9,0,0,73,2,0.012359,0.000143,0.000268,0.000614,1.4e-05,0,0.003971,2.9e-05,0.000991,0.004892,0.005225,0.004683,WDG+GR+GC+T+BP with AStar,benchmarks/empty-32-32/scenarios_x2/empty-16-16-random-24-x2.scen:
empty-32-32,empty-16-16-random-25-x2,50,300,0.007279,4,7,2083,9058,1066,1066,1062,1066,8,0,1,0,2,0,0,19,0,0.004517,2.1e-05,8.7e-05,6.6e-05,9e-06,0,0.000659,4e-06,0.000179,0.000662,0.000726,0.004542,WDG+GR+GC+T+BP with AStar,benchmarks/empty-32-32/scenarios_x2/empty-16-16-random-25-x2.scen:
empty-32-32,empty-16-16-random-2-x2,50,300,0.006134,5,9,2477,10618,1140,1140,1136,1140,10,0,3,0,1,0,0,21,0,0.002724,2.9e-05,9.9e-05,0.000134,4e-06,0,0.000903,9e-06,0.000188,0.000868,0.000947,0.004625,WDG+GR+GC+T+BP with AStar,benchmarks/empty-32-32/scenarios_x2/empty-16-16-random-2-x2.scen:
empty-32-32,empty-16-16-random-3-x2,50,300,0.009085,7,13,3837,15352,1183,1183,1180,1183,15,0,3,0,3,0,0,28,0,0.004008,3.3e-05,0.000132,0.000278,1e-05,0,0.001322,1e-05,0.000311,0.001689,0.001821,0.004745,WDG+GR+GC+T+BP with AStar,benchmarks/empty-32-32/scenarios_x2/empty-16-16-random-3-x2.scen:
empty-32-32,empty-16-16-random-4-x2,50,300,0.004537,3,5,2145,9243,1170,1170,1168,1170,8,1,0,0,1,0,0,15,0,0.001707,2e-05,8.6e-05,8.2e-05,7e-06,0,0.000675,5e-06,0.000142,0.000612,0.000669,0.004685,WDG+GR+GC+T+BP with AStar,benchmarks/empty-32-32/scenarios_x2/empty-16-16-random-4-x2.scen:
empty-32-32,empty-16-16-random-5-x2,50,300,0.004404,5,9,2184,9473,1159,1159,1156,1159,6,0,0,0,4,0,0,13,0,0.00178,2.9e-05,8.5e-05,7e-06,5e-06,0,0.000522,4e-06,0.000143,0.000592,0.000653,0.004621,WDG+GR+GC+T+BP with AStar,benchmarks/empty-32-32/scenarios_x2/empty-16-16-random-5-x2.scen:
empty-32-32,empty-16-16-random-6-x2,50,300,0.006287,6,11,2333,10055,1161,1161,1156,1161,5,0,2,0,3,0,0,27,0,0.003247,3.3e-05,0.0001,0.000132,4e-06,0,0.000601,6e-06,0.000161,0.000719,0.000795,0.004499,WDG+GR+GC+T+BP with AStar,benchmarks/empty-32-32/scenarios_x2/empty-16-16-random-6-x2.scen:
empty-32-32,empty-16-16-random-7-x2,50,300,0.003332,4,7,1761,7610,1015,1015,1012,1015,3,0,3,0,0,0,0,9,0,0.00125,2.9e-05,6.7e-05,0.000102,4e-06,0,0.000303,2e-06,7.7e-05,0.00043,0.000466,0.004557,WDG+GR+GC+T+BP with AStar,benchmarks/empty-32-32/scenarios_x2/empty-16-16-random-7-x2.scen:
