map,scen_file,num_agents,timeout_s,runtime,#high-level expanded,#high-level generated,#low-level expanded,#low-level generated,solution cost,min f value,root g value,root f value,#adopt bypasses,standard conflicts,rectangle conflicts,corridor conflicts,target conflicts,mutex conflicts,#merge MDDs,#solve 2 agents,#memoization,runtime of building heuristic graph,runtime of solving MVC,runtime of detecting conflicts,runtime of rectangle conflicts,runtime of corridor conflicts,runtime of mutex conflicts,runtime of building MDDs,runtime of building constraint tables,runtime of building CATs,runtime of path finding,runtime of generating child nodes,preprocessing runtime,solver name,instance name
room-64-64-8,room-64-64-8-random-18,40,300,95.8172,33553,67077,58487227,96772821,2724,2724,2633,2698,5519,13202,5315,14348,687,0,0,17623,111609,37.5061,0.429157,0.361311,2.84997,18.4813,0,2.43489,0.089302,2.62467,31.7271,32.3735,0.013197,WDG+GR+GC+T+BP with AStar,benchmarks/room-64-64-8/scenarios/room-64-64-8-random-18.scen:
room-64-64-8,room-64-64-8-random-19,40,300,74.5374,62199,123161,44870505,101143011,2299,2299,2239,2278,9085,37950,2344,20391,1513,0,0,18151,166730,20.8282,0.511632,0.562702,1.4926,21.1155,0,0.997706,0.066843,2.82734,27.1351,28.2321,0.012961,WDG+GR+GC+T+BP with AStar,benchmarks/room-64-64-8/scenarios/room-64-64-8-random-19.scen:
room-64-64-8,room-64-64-8-random-1,40,300,0.396919,177,355,123800,286624,2278,2278,2239,2258,20,40,20,103,14,0,0,235,147,0.229343,0.001721,0.00157,0.002489,0.056148,0,0.022215,0.000209,0.009756,0.077257,0.079344,0.012726,WDG+GR+GC+T+BP with AStar,benchmarks/room-64-64-8/scenarios/room-64-64-8-random-1.scen:
room-64-64-8,room-64-64-8-random-20,40,300,44.0679,32087,64175,44369311,74652786,2234,2234,2177,2220,1984,18470,171,13443,3,0,0,5714,64674,9.63665,0.25195,0.275355,0.587306,8.76369,0,0.481256,0.03071,2.02708,23.5381,23.9133,0.012924,WDG+GR+GC+T+BP with AStar,benchmarks/room-64-64-8/scenarios/room-64-64-8-random-20.scen:
room-64-64-8,room-64-64-8-random-21,40,300,78.0272,75974,151949,48174188,113762398,2734,2734,2702,2723,9165,48205,3271,24498,0,0,0,15157,224073,14.4299,0.681216,0.718869,1.86129,26.8532,0,0.565232,0.07105,3.39507,31.122,32.1613,0.012739,WDG+GR+GC+T+BP with AStar,benchmarks/room-64-64-8/scenarios/room-64-64-8-random-21.scen:
room-64-64-8,room-64-64-8-random-22,40,300,3.25889,907,1813,1220173,2170366,2244,2244,2187,2207,59,353,88,405,60,0,0,718,2347,1.51985,0.008372,0.007977,0.029959,0.842434,0,0.12005,0.00095,0.0638,0.699156,0.719138,0.012622,WDG+GR+GC+T+BP with AStar,benchmarks/room-64-64-8/scenarios/room-64-64-8-random-22.scen:
room-64-64-8,room-64-64-8-random-23,40,300,51.7887,46062,92120,33728219,77728547,2403,2403,2354,2379,8864,21160,2859,16368,5675,0,0,3698,106826,6.41734,0.463472,0.439636,0.912157,19.9041,0,0.269211,0.053364,1.98953,22.1519,22.927,0.0127,WDG+GR+GC+T+BP with AStar,benchmarks/room-64-64-8/scenarios/room-64-64-8-random-23.scen:
room-64-64-8,room-64-64-8-random-24,40,300,300,151362,302678,151291357,287072650,-1,2110,2065,2085,17722,61149,5578,84419,216,0,0,60545,478039,95.4176,1.6488,1.34592,6.61016,98.1314,0,4.14544,0.171158,8.73002,88.2711,90.2338,0.013232,WDG+GR+GC+T+BP with AStar,benchmarks/room-64-64-8/scenarios/room-64-64-8-random-24.scen:
room-64-64-8,room-64-64-8-random-25,40,300,300.002,44943,89500,143801103,194559241,-1,2621,2556,2602,8310,25654,990,15917,2382,0,0,65505,108897,117.293,0.416958,0.471728,2.70333,32.0246,0,3.91454,0.061926,9.03481,141.557,142.226,0.012645,WDG+GR+GC+T+BP with AStar,benchmarks/room-64-64-8/scenarios/room-64-64-8-random-25.scen:
room-64-64-8,room-64-64-8-random-2,40,300,300.001,180413,360827,200238762,403971504,-1,2322,2271,2293,48906,99272,4039,76263,839,0,0,26428,570014,44.4796,1.59992,1.82513,6.48271,116.224,0,1.4822,0.260421,10.7201,121.911,124.818,0.012509,WDG+GR+GC+T+BP with AStar,benchmarks/room-64-64-8/scenarios/room-64-64-8-random-2.scen:
room-64-64-8,room-64-64-8-random-3,40,300,8.12724,3854,7709,3696939,7878387,2428,2428,2394,2411,981,1401,302,2149,2,0,0,915,10581,1.81966,0.037799,0.038466,0.098179,3.68929,0,0.072719,0.004115,0.21718,2.27688,2.34154,0.012758,WDG+GR+GC+T+BP with AStar,benchmarks/room-64-64-8/scenarios/room-64-64-8-random-3.scen:
room-64-64-8,room-64-64-8-random-4,40,300,300.001,24662,48569,186496278,212722645,-1,2676,2502,2641,908,6072,649,17176,765,0,0,25963,107022,72.7625,0.649439,0.274143,5.03354,25.6671,0,5.11088,0.037099,8.81901,188.741,189.278,0.012772,WDG+GR+GC+T+BP with AStar,benchmarks/room-64-64-8/scenarios/room-64-64-8-random-4.scen:
room-64-64-8,room-64-64-8-random-5,40,300,300,157399,314799,226705764,382322218,-1,2638,2550,2589,17709,76009,6385,71959,3046,0,0,33006,464690,93.9777,1.79258,1.60399,4.54283,64.4463,0,2.01278,0.217738,8.05416,123.364,128.399,0.012541,WDG+GR+GC+T+BP with AStar,benchmarks/room-64-64-8/scenarios/room-64-64-8-random-5.scen:
room-64-64-8,room-64-64-8-random-6,40,300,300,158883,317733,156898068,340406573,-1,2709,2665,2690,18655,83739,3091,66845,5208,0,0,57376,444203,87.6063,1.3459,1.59933,6.26188,97.853,0,4.59187,0.202916,9.543,95.1756,98.4246,0.012926,WDG+GR+GC+T+BP with AStar,benchmarks/room-64-64-8/scenarios/room-64-64-8-random-6.scen:
room-64-64-8,room-64-64-8-random-7,40,300,300,201246,402493,187077622,391583070,-1,2696,2649,2676,11477,86102,9577,105567,0,0,0,12053,557388,26.5082,2.16945,1.95194,6.37165,135.728,0,0.817766,0.268684,9.16686,118.181,122.068,0.012464,WDG+GR+GC+T+BP with AStar,benchmarks/room-64-64-8/scenarios/room-64-64-8-random-7.scen:
room-64-64-8,room-64-64-8-random-8,40,300,40.0937,14268,28537,26902494,46172925,2449,2449,2375,2414,5182,4537,1131,7711,889,0,0,2963,34625,10.6864,0.1228,0.163796,0.483587,13.2656,0,0.474665,0.020178,1.24139,14.4917,14.7539,0.012546,WDG+GR+GC+T+BP with AStar,benchmarks/room-64-64-8/scenarios/room-64-64-8-random-8.scen:
room-64-64-8,room-64-64-8-random-9,40,300,300.002,175466,350115,332237753,527351031,-1,2317,2263,2294,13461,94565,7701,64157,9043,0,0,16072,408134,46.2895,1.39489,1.56321,3.9491,66.8817,0,3.00133,0.289007,12.4973,169.654,172.621,0.012178,WDG+GR+GC+T+BP with AStar,benchmarks/room-64-64-8/scenarios/room-64-64-8-random-9.scen:
room-64-64-8,room-64-64-8-random-10,50,300,300,324469,648939,214176975,483776734,-1,2986,2936,2969,98506,196598,37298,65322,25251,0,0,29198,1145206,37.6613,3.6942,3.97488,13.8364,71.5844,0,0.868684,0.532047,14.3265,140.425,146.391,0.015336,WDG+GR+GC+T+BP with AStar,benchmarks/room-64-64-8/scenarios/room-64-64-8-random-10.scen:
room-64-64-8,room-64-64-8-random-11,50,300,300.001,69790,139581,227771247,315836617,-1,3160,3057,3127,0,0,57,65653,4080,0,0,15875,283992,47.3982,2.70027,0.906327,6.70073,103.086,0,3.36497,0.086765,6.58178,132.307,133.858,0.015599,WDG+GR+GC+T+BP with AStar,benchmarks/room-64-64-8/scenarios/room-64-64-8-random-11.scen:
room-64-64-8,room-64-64-8-random-12,50,300,300,209370,418648,171552964,358135791,-1,3054,2988,3028,35417,21493,12846,164118,10913,0,0,18922,795195,45.9305,3.32908,2.53759,9.06052,116.508,0,1.48556,0.291798,9.67557,109.152,113.809,0.014997,WDG+GR+GC+T+BP with AStar,benchmarks/room-64-64-8/scenarios/room-64-64-8-random-12.scen:
room-64-64-8,room-64-64-8-random-13,50,300,300,308239,616479,186575748,420583308,-1,2717,2659,2695,7049,119043,5741,183455,0,0,0,12605,1132553,26.3078,5.34328,3.22174,9.22883,127.82,0,0.454685,0.309174,10.9497,116.905,123.007,0.015272,WDG+GR+GC+T+BP with AStar,benchmarks/room-64-64-8/scenarios/room-64-64-8-random-13.scen:
room-64-64-8,room-64-64-8-random-14,50,300,300.001,225520,451011,167393527,383405979,-1,3117,3011,3099,19010,77971,19975,120250,7324,0,0,27943,696886,47.292,3.64673,3.12538,9.862,101.974,0,1.45844,0.687052,10.7324,113.337,119.393,0.015445,WDG+GR+GC+T+BP with AStar,benchmarks/room-64-64-8/scenarios/room-64-64-8-random-14.scen:
room-64-64-8,room-64-64-8-random-15,50,300,300,189299,378599,124455535,283642277,-1,2811,2758,2786,28964,83745,17012,69059,19483,0,0,21726,699931,49.7214,3.51973,2.6874,8.64518,129.339,0,1.12877,0.688206,9.31371,87.1944,92.8132,0.022435,WDG+GR+GC+T+BP with AStar,benchmarks/room-64-64-8/scenarios/room-64-64-8-random-15.scen:
room-64-64-8,room-64-64-8-random-16,50,300,300,204520,409041,159517986,336693298,-1,3090,3027,3057,13786,87344,28344,82316,6516,0,0,24839,715080,48.67,3.85979,2.63064,9.96422,105.968,0,1.46596,0.640279,9.88166,106.038,111.362,0.016008,WDG+GR+GC+T+BP with AStar,benchmarks/room-64-64-8/scenarios/room-64-64-8-random-16.scen:
room-64-64-8,room-64-64-8-random-17,50,300,300.001,153836,305733,117686609,249242968,-1,3228,3170,3203,0,0,0,150112,3724,0,0,18573,896143,33.1039,5.04455,2.35101,9.39099,156.349,0,0.532049,0.326043,6.17478,79.0864,84.9427,0.015875,WDG+GR+GC+T+BP with AStar,benchmarks/room-64-64-8/scenarios/room-64-64-8-random-17.scen:
room-64-64-8,room-64-64-8-random-18,50,300,300,132167,264333,144200287,264877402,-1,3375,3268,3341,1154,3947,1413,123768,3039,0,0,18061,666865,53.9222,4.45129,2.09758,8.95031,125.713,0,2.06097,0.36541,6.94395,90.5503,95.4157,0.016308,WDG+GR+GC+T+BP with AStar,benchmarks/room-64-64-8/scenarios/room-64-64-8-random-18.scen:
room-64-64-8,room-64-64-8-random-19,50,300,300.001,196229,392411,164967234,335222695,-1,2860,2781,2829,24249,78438,15179,97375,5237,0,0,32346,754368,58.1523,2.9737,2.31161,8.84762,116.474,0,1.917,0.29197,8.51102,98.6035,103.539,0.015262,WDG+GR+GC+T+BP with AStar,benchmarks/room-64-64-8/scenarios/room-64-64-8-random-19.scen:
room-64-64-8,room-64-64-8-random-1,50,300,7.27489,4652,9305,3383520,7759828,2787,2787,2740,2762,1632,2001,738,1809,104,0,0,1554,13379,1.91053,0.054097,0.053044,0.134938,2.6648,0,0.11227,0.007794,0.23777,2.12832,2.20318,0.016299,WDG+GR+GC+T+BP with AStar,benchmarks/room-64-64-8/scenarios/room-64-64-8-random-1.scen:
room-64-64-8,room-64-64-8-random-20,50,300,300,202955,405911,244398083,434724755,-1,2714,2640,2689,26692,91529,2789,108394,243,0,0,27807,536277,48.3561,2.74403,2.16835,5.84687,96.6183,0,2.03344,0.227728,10.5291,136.397,139.61,0.016045,WDG+GR+GC+T+BP with AStar,benchmarks/room-64-64-8/scenarios/room-64-64-8-random-20.scen:
room-64-64-8,room-64-64-8-random-21,50,300,300,361420,722841,186792625,453959390,-1,3338,3294,3322,8906,242831,41888,76701,0,0,0,22832,1190692,33.1453,4.94193,3.82487,10.5598,108.374,0,0.583522,0.38128,13.4054,122.627,128.931,0.015826,WDG+GR+GC+T+BP with AStar,benchmarks/room-64-64-8/scenarios/room-64-64-8-random-21.scen:
room-64-64-8,room-64-64-8-random-22,50,300,302.435,125531,251063,149046655,276733740,-1,2904,2822,2857,8272,48341,15207,57693,4290,0,0,27716,475996,91.233,1.80928,1.40841,8.3625,99.1289,0,3.08021,0.205866,7.18915,85.87,88.5817,0.016205,WDG+GR+GC+T+BP with AStar,benchmarks/room-64-64-8/scenarios/room-64-64-8-random-22.scen:
room-64-64-8,room-64-64-8-random-23,50,300,300,185968,371937,181197724,364724629,-1,3122,3059,3092,11309,50012,23978,96099,15879,0,0,7666,666225,21.8509,3.90986,2.1681,8.57384,137.461,0,0.59924,0.374216,8.94544,114.545,118.165,0.015545,WDG+GR+GC+T+BP with AStar,benchmarks/room-64-64-8/scenarios/room-64-64-8-random-23.scen:
room-64-64-8,room-64-64-8-random-24,50,300,300,177854,355709,143967745,292716269,-1,2724,2665,2694,2481,14444,7125,156174,111,0,0,15662,771596,30.4894,5.12835,1.91299,7.64005,155.611,0,0.75691,0.180293,7.68222,90.0879,93.3509,0.015575,WDG+GR+GC+T+BP with AStar,benchmarks/room-64-64-8/scenarios/room-64-64-8-random-24.scen:
room-64-64-8,room-64-64-8-random-25,50,300,300.028,97062,193229,213918342,302400948,-1,3394,3250,3370,6642,28937,3827,60919,3379,0,0,9711,382696,35.9566,1.90439,1.15273,6.5566,76.1122,0,1.2728,0.111814,9.05583,173.016,175.005,0.015708,WDG+GR+GC+T+BP with AStar,benchmarks/room-64-64-8/scenarios/room-64-64-8-random-25.scen:
room-64-64-8,room-64-64-8-random-2,50,300,300.007,81571,163143,177153792,272177330,-1,2850,2757,2816,14622,35008,11166,33754,1643,0,0,21959,378840,123.856,1.77005,1.00988,4.97002,58.0722,0,4.23918,0.253974,6.48763,97.6111,99.4391,0.01544,WDG+GR+GC+T+BP with AStar,benchmarks/room-64-64-8/scenarios/room-64-64-8-random-2.scen:
room-64-64-8,room-64-64-8-random-3,50,300,300.074,33330,65755,228136996,260092047,-1,3063,2996,3031,2542,13457,3784,15161,928,0,0,8459,100674,47.7592,0.493856,0.36362,2.09579,18.452,0,1.0725,0.04574,10.1474,228.626,229.256,0.015604,WDG+GR+GC+T+BP with AStar,benchmarks/room-64-64-8/scenarios/room-64-64-8-random-3.scen:
room-64-64-8,room-64-64-8-random-4,50,300,300.019,26233,51781,175628954,202184781,-1,3329,3093,3255,0,0,0,24867,1366,0,0,10555,139357,70.5343,1.57073,0.338832,2.69461,43.6207,0,3.93667,0.030003,7.4909,175.718,176.632,0.015657,WDG+GR+GC+T+BP with AStar,benchmarks/room-64-64-8/scenarios/room-64-64-8-random-4.scen:
room-64-64-8,room-64-64-8-random-5,50,300,300.006,211603,423207,216431310,401094043,-1,3319,3224,3270,206,20060,6202,180839,4502,0,0,12178,855269,43.4353,4.89492,2.45897,6.90961,102.51,0,0.960413,0.220991,9.33624,128.691,133.939,0.015616,WDG+GR+GC+T+BP with AStar,benchmarks/room-64-64-8/scenarios/room-64-64-8-random-5.scen:
room-64-64-8,room-64-64-8-random-6,50,300,300,213793,427587,175575167,379209550,-1,3398,3341,3377,3,521,3458,207773,2041,0,0,12313,948210,28.4063,5.73832,2.49222,7.0289,138.732,0,0.511655,0.177544,9.16923,108.964,113.919,0.015702,WDG+GR+GC+T+BP with AStar,benchmarks/room-64-64-8/scenarios/room-64-64-8-random-6.scen:
room-64-64-8,room-64-64-8-random-7,50,300,300,137768,275537,272268165,424743323,-1,3082,2992,3056,28207,55841,14750,57364,9813,0,0,12125,455733,33.6283,2.13524,1.69434,6.20699,86.7918,0,1.345,0.241117,6.56961,155.075,162.194,0.01567,WDG+GR+GC+T+BP with AStar,benchmarks/room-64-64-8/scenarios/room-64-64-8-random-7.scen:
room-64-64-8,room-64-64-8-random-8,50,300,300.001,183483,357854,240991266,427695414,-1,3111,3006,3056,35034,57708,30930,86598,8247,0,0,12409,461407,32.4413,2.67726,2.08703,6.89565,110.163,0,1.53723,0.329818,11.6168,136.761,139.998,0.015317,WDG+GR+GC+T+BP with AStar,benchmarks/room-64-64-8/scenarios/room-64-64-8-random-8.scen:
room-64-64-8,room-64-64-8-random-9,50,300,300,119887,238572,246113047,388614822,-1,2874,2813,2847,11258,49584,12138,46196,11969,0,0,16671,460432,60.8866,2.00736,1.36152,4.35978,95.5272,0,3.92495,0.216601,8.72197,124.739,127.513,0.015466,WDG+GR+GC+T+BP with AStar,benchmarks/room-64-64-8/scenarios/room-64-64-8-random-9.scen:
